語句,読み,意味,語源等解説,関連語,関連分野,難易度
prop up,プロ́ップ ア́ップ,支える,prop(支柱)とup(上へ)の組み合わせ。支持するという意味。,"support(サポ́ート): 支える, hold up(ホ́ウルドアップ): 支持する",人・社会,中級
pull away,プ́ル アウェ́イ,引き離す・離れる,pull(引く)とaway(離れて)の組み合わせ。距離を取るという意味。,"move away(ムー́ヴアウェイ): 離れる, withdraw(ウィズドロ́ー): 引く",場所・移動,中級
pull in,プ́ル イ́ン,引き込む・停車する,pull(引く)とin(中へ)の組み合わせ。引き寄せるという意味。,"draw in(ドロ́ーイン): 引き入れる, arrive(アラ́イヴ): 到着する",場所・移動,中級
pull off,プ́ル オ́フ,成功させる・脱ぐ,pull(引く)とoff(離して)の組み合わせ。困難なことを達成するという意味。,"succeed in(サクシ́ードイン): 成功する, accomplish(アコ́ンプリッシュ): 達成する",人・社会,中級
pull out,プ́ル ア́ウト,引き抜く・撤退する,pull(引く)とout(外へ)の組み合わせ。取り出すまたは退くという意味。,"withdraw(ウィズドロ́ー): 撤退する, extract(イクストラ́クト): 抽出する",場所・移動,中級
pull through,プ́ル スルー́,回復する・切り抜ける,pull(引く)と through(〜を通って)の組み合わせ。困難を乗り越えるという意味。,"survive(サヴァ́イヴ): 生き延びる, recover(リカ́ヴァー): 回復する",人・社会,中級
pull up,プ́ル ア́ップ,止まる・引き上げる,pull(引く)とup(上へ)の組み合わせ。停車するという意味。,"stop(スト́ップ): 止まる, halt(ホ́ールト): 停止する",場所・移動,中級
push ahead,プ́ッシュ アヘ́ッド,押し進める,push(押す)とahead(前へ)の組み合わせ。前進するという意味。,"proceed(プロシ́ード): 進む, forge ahead(フォ́ージアヘッド): 突き進む",人・社会,中級
push around,プ́ッシュ アラ́ウンド,いじめる,push(押す)とaround(周りに)の組み合わせ。威圧するという意味。,"bully(ブ́リ): いじめる, intimidate(インティ́ミデイト): 脅す",人・社会,中級
put across,プ́ット アクロ́ス,うまく伝える,put(置く)とacross(横切って)の組み合わせ。理解されるように説明するという意味。,"communicate(コミュ́ーニケイト): 伝達する, convey(コンヴェ́イ): 伝える",言語基本,中級
put forward,プ́ット フォ́ーワード,提案する・提出する,put(置く)と forward(前に)の組み合わせ。意見を提示するという意味。,"propose(プロポ́ウズ): 提案する, suggest(サジェ́スト): 示唆する",学校・学習,中級
put up with,プ́ット ア́ップ ウィズ,我慢する・耐える,put(置く)、up(上げて)、with(〜と)の組み合わせ。不快なことに耐えるという意味。,"tolerate(トー́ラレイト): 我慢する, endure(エンデュ́ア): 耐える",人・社会,中級
puzzle out,パ́ズル ア́ウト,解明する,puzzle(パズル)とout(外へ)の組み合わせ。謎を解くという意味。,"solve(ソ́ルヴ): 解く, work out(ワ́ークアウト): 解決する",学校・学習,中級
rattle off,ラ́トル オ́フ,すらすら言う,rattle(ガタガタ音を立てる)とoff(離れて)の組み合わせ。早口でしゃべるという意味。,"recite rapidly(リサ́イトラ́ピッドリ): 素早く暗唱する, say quickly(セ́イクウィ́クリ): 素早く言う",言語基本,中級
read up on,リ́ード ア́ップ オ́ン,詳しく調べる,read(読む)、up(上へ)、on(〜について)の組み合わせ。勉強するという意味。,"study(スタ́ディ): 勉強する, research(リサ́ーチ): 研究する",学校・学習,中級
rule out,ル́ール ア́ウト,除外する・排除する,rule(支配する)と out(外へ)の組み合わせ。可能性を否定するという意味。,"exclude(イクスクルー́ド): 除外する, eliminate(イリミネイト): 排除する",学校・学習,中級
see about,シ́ー アバ́ウト,手配する,see(見る)とabout(〜について)の組み合わせ。処理するという意味。,"attend to(アテ́ンドトゥ): 対処する, take care of(テ́イクケアオヴ): 世話する",人・社会,中級
see off,スィ́ー オ́フ,見送る,see(見る)と off(離れて)の組み合わせ。出発する人を送るという意味。,"bid farewell(ビ́ッドフェアウェ́ル): 別れを告げる, say goodbye(セ́イグッバイ): さようならを言う",人・社会,中級
see through,シ́ー スルー́,見抜く・最後までやり遂げる,see(見る)とthrough(通して)の組み合わせ。真実を見抜くまたは完了まで続けるという意味。,"detect(ディテ́クト): 見破る, complete(コンプリ́ート): 完遂する",人・社会,中級
send off,セ́ンド オ́フ,送り出す・郵送する,send(送る)と off(離して)の組み合わせ。人を出発させる、または物を発送するという意味。,"dispatch(ディスパ́ッチ): 発送する, mail(メ́イル): 郵送する",日常生活,中級
set about,セ́ット アバ́ウト,取り掛かる,set(設定する)とabout(周りに)の組み合わせ。作業を始めるという意味。,"begin(ビギ́ン): 始める, start(スタ́ート): 開始する",学校・学習,中級
set aside,セ́ット アサ́イド,取っておく・脇に置く,set(置く)とaside(脇へ)の組み合わせ。後のために確保するという意味。,"reserve(リザ́ーヴ): 予約する, save(セ́イヴ): 節約する",日常生活,中級
set out,セ́ット ア́ウト,出発する・着手する,set(置く)と out(外へ)の組み合わせ。旅に出る、または始めるという意味。,"depart(ディパ́ート): 出発する, begin(ビギ́ン): 始める",場所・移動,中級
settle for,セ́トゥル フォ́ー,〜で我慢する,settle(定まる)と for(〜で)の組み合わせ。理想ではないが受け入れるという意味。,"accept(アクセ́プト): 受け入れる, make do with(メイクドゥウィズ): 〜で済ませる",人・社会,中級
sit back,シ́ット バ́ック,のんびりする,sit(座る)とback(後ろへ)の組み合わせ。リラックスするという意味。,"relax(リラ́ックス): くつろぐ, take it easy(テ́イクイットイージー): 気楽にやる",日常生活,中級
size up,サ́イズ ア́ップ,見積もる・評価する,size(大きさ)とup(上へ)の組み合わせ。判断するという意味。,"assess(アセ́ス): 評価する, evaluate(イヴァ́リュエイト): 査定する",人・社会,中級
snap up,スナ́ップ ア́ップ,素早く手に入れる,snap(パチンと)とup(上へ)の組み合わせ。即座に買うという意味。,"grab quickly(グラ́ブクウィ́クリ): 素早くつかむ, seize(シ́ーズ): 捕える",日常生活,中級
spring up,スプリ́ング ア́ップ,突然現れる,spring(跳ねる)とup(上へ)の組み合わせ。急に発生するという意味。,"appear suddenly(アピ́アサ́ドゥンリ): 突然現れる, emerge(イマ́ージ): 出現する",時間・数量,中級
stand by,スタ́ンド バ́イ,そばにいる・支持する,stand(立つ)とby(そばに)の組み合わせ。待機するまたは味方するという意味。,"support(サポ́ート): 支える, wait(ウェ́イト): 待つ",人・社会,中級
stand out,スタ́ンド ア́ウト,目立つ・際立つ,stand(立つ)と out(外へ)の組み合わせ。他より優れて見えるという意味。,"be prominent(ビープロ́ミネント): 目立つ, be conspicuous(ビーコンスピ́キュアス): 顕著である",人・社会,中級
stand up for,スタ́ンド ア́ップ フォ́ー,擁護する,stand(立つ)、up(上へ)、for(〜のために)の組み合わせ。守るという意味。,"defend(ディフェ́ンド): 守る, support(サポ́ート): 支持する",人・社会,中級
step down,ステ́ップ ダ́ウン,退く・辞任する,step(歩む)とdown(下へ)の組み合わせ。地位を降りるという意味。,"resign(リザ́イン): 辞職する, quit(クウィ́ット): やめる",人・社会,中級
step up,ステ́ップ ア́ップ,強化する・進み出る,step(歩む)とup(上へ)の組み合わせ。増やすまたは引き受けるという意味。,"increase(インクリ́ース): 増やす, intensify(インテ́ンシファイ): 強める",人・社会,中級
sum up,サ́ム ア́ップ,要約する,sum(合計)とup(上へ)の組み合わせ。まとめるという意味。,"summarize(サ́マライズ): 要約する, conclude(コンクル́ード): 結論する",言語基本,中級
take after,テ́イク ア́フター,似ている,take(取る)とafter(〜の後)の組み合わせ。親に似るという意味。,"resemble(リゼ́ンブル): 似る, look like(ル́ックライク): 〜のように見える",人・社会,中級
take for granted,テ́イク フォ́ー グラ́ンティド,当然と思う,take(取る)、for(〜として)、granted(与えられた)の組み合わせ。疑わずに受け入れるという意味。,"assume(アシュ́ーム): 仮定する, presume(プリズ́ーム): 推定する",人・社会,中級
take in,テ́イク イ́ン,理解する・だまされる,take(取る)と in(中へ)の組み合わせ。情報を吸収する、または騙されるという意味。,"comprehend(コンプリヘ́ンド): 理解する, deceive(ディスィ́ーヴ): だます",学校・学習,中級
take into account,テ́イク イ́ントゥ アカ́ウント,考慮に入れる,take(取る)、into(〜の中へ)、account(考慮)の組み合わせ。要素を計算に入れるという意味。,"consider(コンスィ́ダー): 考慮する, bear in mind(ベ́アイン マ́インド): 心に留める",人・社会,中級
take it easy,テ́イク イット イ́ージー,気楽にやる・落ち着く,take(取る)、it(それ)、easy(簡単に)の組み合わせ。リラックスするという意味。,"relax(リラ́ックス): くつろぐ, calm down(カ́ーム ダ́ウン): 落ち着く",人・社会,中級
take on,テ́イク オ́ン,引き受ける・雇う,take(取る)と on(上に)の組み合わせ。責任を負う、または新しい人を採用するという意味。,"assume(アスュ́ーム): 引き受ける, employ(エンプロ́イ): 雇用する",人・社会,中級
