語句,読み,意味,語源等解説,関連語,関連分野,難易度
Before the internet people relied on books and libraries .,,インターネット以前は人々は本と図書館に頼っていました,,,Science and Technology,中級
Finding information could take hours or days .,,情報を見つけるのに何時間も何日もかかることがありました,,,Science and Technology,中級
Now we can search for anything and get results instantly .,,今では何でも検索して即座に結果を得ることができます,,,Science and Technology,中級
Search engines organize billions of web pages .,,検索エンジンは何十億ものウェブページを整理します,,,Science and Technology,中級
They help us find exactly what we need .,,必要なものを正確に見つけるのを助けます,,,Science and Technology,中級
Online encyclopedias contain vast amounts of knowledge .,,オンライン百科事典は膨大な量の知識を含んでいます,,,Science and Technology,中級
Anyone can contribute and edit articles .,,誰でも記事を投稿し編集できます,,,Science and Technology,中級
This democratizes information .,,これは情報を民主化します,,,Science and Technology,中級
Educational videos teach us everything from cooking to calculus .,,教育ビデオは料理から微積分まであらゆることを教えます,,,Science and Technology,中級
Online courses let us learn from top universities .,,オンラインコースはトップ大学から学ぶことを可能にします,,,Science and Technology,中級
Many of these courses are free .,,これらのコースの多くは無料です,,,Science and Technology,中級
This makes education accessible to everyone .,,これは教育を誰にでもアクセス可能にします,,,Science and Technology,中級
Robots are increasingly common in our world .,,ロボットは私たちの世界でますます一般的になっています,,,Science and Technology,中級
Factories use robots to assemble products .,,工場はロボットを使って製品を組み立てます,,,Science and Technology,中級
These robots can work 24 hours a day without tiring .,,これらのロボットは疲れることなく一日24時間働くことができます,,,Science and Technology,中級
They perform repetitive tasks with perfect precision .,,完璧な精度で反復作業を実行します,,,Science and Technology,中級
This increases efficiency and reduces costs .,,これは効率を高めコストを削減します,,,Science and Technology,中級
Robots also work in dangerous environments .,,ロボットは危険な環境でも働きます,,,Science and Technology,中級
They can explore deep oceans where pressure would crush humans .,,圧力が人間を押しつぶすような深海を探検できます,,,Science and Technology,中級
They can enter buildings on fire to search for survivors .,,生存者を探すために火事の建物に入ることができます,,,Science and Technology,中級
They can handle toxic materials safely .,,有毒物質を安全に扱うことができます,,,Science and Technology,中級
Some robots help care for elderly people .,,一部のロボットは高齢者の世話を助けます,,,Science and Technology,中級
They can remind patients to take medicine .,,患者に薬を飲むように思い出させることができます,,,Science and Technology,中級
They can help with daily tasks like cleaning .,,掃除のような日常的な仕事を助けることができます,,,Science and Technology,中級
