語句,読み,意味,語源等解説,関連語,関連分野,難易度
anxious,ア́ンクシャス,心配して・切望して,"ラテン語 ""anxius""(苦悩した)。派生: anxiously(アンクシャスリ): 心配して","worried(ワ́リード): 心配した, eager(イ́ーガー): 熱心な",人・社会,intermediate
apart,アパ́ート,離れて・別々に,"古フランス語 ""a part""(脇へ)。派生: apart from(アパートフロム): 〜は別として / fall apart(フォールアパート): ばらばらになる","separate(セ́パレイト): 別々の, aside(アサ́イド): 脇へ",場所・移動,intermediate
apartment,アパ́ートメント,アパート・マンション,"イタリア語 ""appartamento""(部屋)。派生: apartment building(アパートメントビルディング): 集合住宅","flat(フラ́ット): アパート, residence(レ́ジデンス): 住居",場所・移動,intermediate
apology,アポ́ロジ,謝罪・弁明,"ギリシャ語 ""apologia""(弁護)。派生: apologize(アポ́ロジャイズ): 謝罪する / make an apology(メイクアンアポロジ): 謝罪する","excuse(イクスキュ́ーズ): 言い訳, regret(リグレ́ット): 後悔",人・社会,intermediate
apparatus,アパレ́イタス,装置・器具,"ラテン語 ""apparatus""(準備)。派生: scientific apparatus(サイエンティフィックアパレイタス): 科学装置","device(ディヴァ́イス): 装置, equipment(イクウィ́プメント): 設備",日常生活,intermediate
apparent,アパ́レント,明白な・外見上の,"ラテン語 ""apparere""(現れる)。派生: apparently(アパレントリ): どうやら / heir apparent(エアアパレント): 法定推定相続人","obvious(オ́ブヴィアス): 明白な, evident(エ́ヴィデント): 明らかな",人・社会,intermediate
appeal,アピ́ール,訴える・魅力,"ラテン語 ""appellare""(呼びかける)。派生: appealing(アピーリング): 魅力的な / appeal to(アピールトゥー): 〜に訴える","attract(アトラ́クト): 引きつける, request(リクウェ́スト): 要請する",人・社会,intermediate
appetite,ア́ピタイト,食欲・欲求,"ラテン語 ""appetitus""(欲望)。派生: appetizing(アピタイジング): 食欲をそそる","hunger(ハ́ンガー): 空腹, desire(ディザ́イア): 欲望",食・健康,intermediate
applaud,アプロ́ード,拍手する・称賛する,"ラテン語 ""applaudere""(拍手する)。派生: applause(アプローズ): 拍手","clap(クラ́ップ): 拍手する, praise(プレ́イズ): 称賛する",人・社会,intermediate
applause,アプロ́ーズ,拍手・称賛,applaud+se。派生: thunderous applause(サンダラスアプローズ): 雷鳴のような拍手,"clapping(クラ́ッピング): 拍手, ovation(オウヴェ́イション): 喝采",自然・環境,intermediate
appliance,アプラ́イアンス,器具・装置,apply+ance。派生: home appliance(ホウムアプライアンス): 家電製品,"device(ディヴァ́イス): 装置, apparatus(アパレイタス): 器具",日常生活,intermediate
applicable,ア́プリカブル,適用できる・当てはまる,apply+able。派生: applicability(アプリカビ́リティ): 適用可能性,"relevant(レ́ラヴァント): 関連する, appropriate(アプロ́ウプリエット): 適切な",人・社会,intermediate
applicant,ア́プリカント,志願者・応募者,apply+ant。派生: job applicant(ジョブアプリカント): 求職者,"candidate(キャ́ンディデイト): 候補者, petitioner(ペティ́ショナー): 請願者",人・社会,intermediate
application,アプリケ́イション,応用・申請,apply+ation。派生: application form(アプリケイションフォーム): 申請書 / practical application(プラクティカルアプリケイション): 実用,"use(ユ́ース): 使用, request(リクウェ́スト): 申請",人・社会,intermediate
apply,アプラ́イ,適用する・申し込む,"ラテン語 ""applicare""(取り付ける)。派生: applied(アプライド): 応用の / apply for(アプライフォー): 〜に申し込む","use(ユ́ーズ): 使う, request(リクウェ́スト): 申請する",人・社会,intermediate
appoint,アポ́イント,任命する・指定する,"古フランス語 ""apointer""(準備する)。派生: appointment(アポイントメント): 任命 / appointed time(アポインティッドタイム): 定められた時間","designate(デ́ジグネイト): 指定する, assign(アサ́イン): 任命する",人・社会,intermediate
appointment,アポ́イントメント,任命・約束,appoint+ment。派生: make an appointment(メイクアンアポイントメント): 約束する,"engagement(エンゲ́イジメント): 約束, meeting(ミ́ーティング): 会合",言語基本,intermediate
appreciate,アプリ́ーシエイト,感謝する・評価する,"ラテン語 ""appretiare""(値をつける)。派生: appreciation(アプリーシエ́イション): 感謝 / appreciate the value(アプリーシエイトザヴァリュー): 価値を認める","value(ヴァ́リュー): 評価する, recognize(レ́カグナイズ): 認める",人・社会,intermediate
appreciation,アプリーシエ́イション,感謝・評価,appreciate+ion。派生: in appreciation of(イナプリーシエイションオブ): 〜に感謝して,"gratitude(グラ́ティテュード): 感謝, recognition(レカグニ́ション): 認識",人・社会,intermediate
apprehension,アプリヘ́ンション,不安・逮捕,"ラテン語 ""apprehensio""(理解)。派生: apprehensive(アプリヘンシヴ): 不安な","anxiety(アンザイエティ): 不安, fear(フィ́ア): 恐れ",人・社会,intermediate
apprentice,アプレ́ンティス,見習い・徒弟,"古フランス語 ""aprentis""(学習者)。派生: apprenticeship(アプレンティスシップ): 見習い期間","trainee(トレイニ́ー): 研修生, learner(ラ́ーナー): 学習者",人・社会,intermediate
approach,アプロ́ウチ,近づく・接近,"ラテン語 ""appropiare""(近づく)。派生: approaching(アプローチング): 近づいている / approach to(アプローチトゥー): 〜への接近","come near(カムニア): 近づく, method(メ́ソッド): 方法",人・社会,intermediate
appropriate,アプロ́ウプリエット,適切な・充当する,"ラテン語 ""appropriare""(自分のものにする)。派生: appropriately(アプロウプリエットリ): 適切に / inappropriate(インアプロウプリエット): 不適切な","suitable(スー́タブル): 適した, proper(プロ́パー): 適切な",人・社会,intermediate
approval,アプルー́ヴァル,承認・賛成,approve+al。派生: meet with approval(ミートウィズアプルーヴァル): 承認を得る,"consent(コンセ́ント): 同意, sanction(サ́ンクション): 認可",人・社会,intermediate
approve,アプルー́ヴ,承認する・賛成する,"ラテン語 ""approbare""(良いと認める)。派生: approved(アプルーヴド): 承認された / approve of(アプルーヴオブ): 〜を認める","accept(アクセ́プト): 受け入れる, endorse(エンドー́ス): 支持する",人・社会,intermediate
approximate,アプロ́クシメット,おおよその・近似する,"ラテン語 ""approximare""(近づく)。派生: approximately(アプロクシメットリ): おおよそ","rough(ラ́フ): 大まかな, close(クロ́ウス): 近い",人・社会,intermediate
apt,ア́プト,〜しがちな・適切な,"ラテン語 ""aptus""(適した)。派生: aptly(アプトリ): 適切に / be apt to(ビーアプトトゥー): 〜しがちである","likely(ラ́イクリ): 〜しそうな, suitable(スータブル): 適した",人・社会,intermediate
arbitrary,ア́ービトレリ,恣意的な・独断的な,"ラテン語 ""arbitrarius""(裁定者の)。派生: arbitrarily(アービトレリリ): 恣意的に","random(ラ́ンダム): 無作為の, capricious(カプリ́シャス): 気まぐれな",人・社会,intermediate
arc,ア́ーク,弧・円弧,"ラテン語 ""arcus""(弓)。派生: arc lamp(アークランプ): アーク灯","curve(カ́ーヴ): 曲線, arch(ア́ーチ): アーチ",場所・移動,intermediate
arch,ア́ーチ,アーチ・弓形,"ラテン語 ""arcus""(弓)。派生: arched(アーチト): アーチ型の","curve(カ́ーヴ): 曲線, vault(ヴォ́ールト): 丸天井",場所・移動,intermediate
architect,ア́ーキテクト,建築家,"ギリシャ語 ""arkhitekton""(主任建築者)。派生: architecture(アーキテクチャー): 建築","designer(ディザ́イナー): 設計者, builder(ビ́ルダー): 建設者",人・社会,intermediate
architecture,ア́ーキテクチャー,建築・建築様式,architect+ure。派生: architectural(アーキテ́クチャラル): 建築の,"design(ディザ́イン): 設計, structure(ストラ́クチャー): 構造",場所・移動,intermediate
archive,ア́ーカイヴ,記録保管所・公文書,"ギリシャ語 ""arkheion""(公文書館)。派生: archival(アーカ́イヴァル): 記録保管の","record(レ́コード): 記録, library(ラ́イブレリ): 図書館",場所・移動,intermediate
arctic,ア́ークティック,北極の,"ギリシャ語 ""arktikos""(熊の)。派生: Arctic Circle(アークティックサークル): 北極圏 / arctic fox(アークティックフォックス): ホッキョクギツネ","polar(ポ́ウラー): 極地の, northern(ノ́ーザン): 北方の",学校・学習,intermediate
ardent,ア́ーデント,熱烈な・熱心な,"ラテン語 ""ardens""(燃える)。派生: ardently(アーデントリ): 熱心に","passionate(パ́ッショニット): 情熱的な, fervent(ファ́ーヴェント): 熱烈な",人・社会,intermediate
arduous,ア́ージュアス,困難な・骨の折れる,"ラテン語 ""arduus""(険しい)。派生: arduously(アージュアスリ): 困難に","difficult(ディ́フィカルト): 困難な, strenuous(ストレ́ニュアス): 骨の折れる",人・社会,intermediate
arena,アリ́ーナ,競技場・活動の場,"ラテン語 ""arena""(砂)。派生: political arena(ポリティカルアリーナ): 政界","stadium(ステ́イディアム): 競技場, field(フィ́ールド): 分野",場所・移動,intermediate
argue,ア́ーギュー,議論する・主張する,"ラテン語 ""arguere""(明らかにする)。派生: argument(ア́ーギュメント): 議論 / argue about(アーギューアバウト): 〜について議論する","debate(ディベ́イト): 討論する, dispute(ディスピュ́ート): 論争する",人・社会,intermediate
argument,ア́ーギュメント,議論・口論,argue+ment。派生: argumentative(アーギュメ́ンタティヴ): 議論好きな,"debate(ディベ́イト): 討論, quarrel(クウォ́レル): 口論",言語基本,intermediate
arise,アラ́イズ,起こる・生じる,"古英語 ""arisan""(立ち上がる)。派生: arose(アロ́ウズ): 起こった / arisen(アリ́ズン): 起こった","occur(オカ́ー): 起こる, emerge(イマ́ージ): 現れる",人・社会,intermediate
